id,sample,a_intent,a_interested,b_motion,b_interested,b_next_step,b_wants
321115177170,primary,other_human,False,asks_for_information,True,True,The writer answers menu questions and asks the recipient to pick which two desserts to offer so an estimate can be sent.
328304987357,primary,asks_question,True,asks_for_information,True,True,The writer says a 600K upfront credit fits best and asks whether the credit expires and whether computing embeddings themselves would halve credit consumption.
328360206582,primary,wants_materials,True,requests_document_or_demo,True,True,The writer asks that the order form be sent to Matt with them cc'ed.
330589197501,primary,other_human,False,proposes_or_accepts_meeting,True,True,"The writer agrees with the plan, says they may send some issues or pain points before the meeting, and looks forward to the discussion."
331642366140,primary,other_human,False,declines,False,False,The writer declined the demo invitation and directs the recipient to a separate email for details.
333481634005,primary,other_human,False,asks_for_information,True,True,"Jane asks the cohort recipients to follow up with their new contacts, complete the programme feedback survey, share up to five Baden-Wurttemberg companies for introductions, and register for the upcoming events."
333574199487,booster,wants_materials,True,requests_document_or_demo,True,True,Ryan asks Winnie to send Encord's pricing structure and trial licenses so his team can evaluate the platform before revisiting the paused NDA.
333729592527,booster,wants_materials,True,asks_for_information,True,True,"Edouard asks Shreya to share the dinner attendee list so he can identify Richard, the marine-drone attendee living in Puerto Rico."
340961396967,primary,other_human,False,defers_to_later,False,False,Fadoua is not asking Arisha to do anything yet; she says she will consult her team and come back with a schedule.
343926995144,booster,asks_question,True,asks_for_information,True,True,Carlos asks Shivant to clarify whether there is flexibility to cancel 10 users for the second year of their contract.
351890367694,primary,other_human,False,none_of_these,False,True,Jonas asks James to review the attached NDA with the legal team's adjustments and then sign it.
354424085739,booster,wants_materials,True,asks_for_information,True,True,"The writer demands a direct human answer about whether Encord can show models and data for the listed detection tasks, rather than automated emails."
354480458941,primary,asks_question,True,asks_for_information,True,True,Elena asks Sumair and Alejandra to reply with feedback on using all annotation hours for the named project and how many additional videos to prepare.
355114324164,primary,other_human,False,acknowledges_only,False,False,"Abby is not asking for anything; she confirms she sees the invite, notes Steve accepted, and wishes them a good meeting."
355938548923,booster,asks_question,True,asks_for_information,True,True,"The writer complains they cannot find a phone number on the website, effectively asking to be given a number to call."
359936718030,primary,other_human,False,acknowledges_only,False,False,Ben is not asking for anything; he apologizes for missing the meeting and says he looks forward to continuing the discussion.
360435233017,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Nicole agrees to the proposed delay of the meeting to Friday.
361429977298,primary,other_human,False,acknowledges_only,False,False,Sam is not asking for anything; he thanks Laura for the resources and says he will follow up only if he has questions.
361576093928,primary,asks_question,True,asks_for_information,True,True,The writer says the shared Slack channel will not work and asks whether email or another option is possible and who manages the labelling team so feedback can go to them directly.
362888461526,booster,asks_question,True,asks_for_information,True,True,Sadeq asks Laura to share the dinner's agenda or format so he can judge whether he can contribute and benefit.
366341108978,primary,other_human,False,asks_for_information,True,True,Jagruthi asks Arisha to confirm that onboarding the new readers from November 25/26 through December 2/3 IST works as the temporary user-increase window.
367494977723,primary,other_human,False,requests_document_or_demo,True,True,Yu asks the vendor to deliver the DM and DA tutorial videos by November 26 and to support the December 1-2 onboarding sessions so the pilot timeline holds.
368490963184,primary,other_human,False,none_of_these,False,True,"Lakshman tells Seif they have approval to go with split invoices, implicitly asking him to proceed on that basis."
369394272503,primary,not_interested,False,declines,False,False,Spandana declines the December 2nd dinner invitation and says she will only reach back out if her circumstances change.
369929542856,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Amit asks James to reschedule the weekly call to next Wednesday while they finish preparing the POC artifact packages.
369933631690,booster,referral,True,redirects_to_colleague,True,True,Sudarshan tells Winnie that Rishabh and Akshat are still the right people to speak to about this even though they will not be at NeurIPS.
371049445594,primary,asks_question,True,asks_for_information,True,True,Bruno asks Shivant whether a higher discount on the complete package is possible if they extend the contract to three years instead of two.
375498171623,primary,wants_materials,True,requests_document_or_demo,True,True,"Bruno asks Shivant to draft the proposal and send it via DocuSign with himself, Sandra, and Tiago as signers."
375694641345,primary,other_human,False,acknowledges_only,False,False,Emanuele is not asking Annabel for anything; he reports he is passing her request to his marketing team after the Thanksgiving break.
375953843432,booster,referral,True,redirects_to_colleague,True,True,"Emanuele introduces Lisa, MMI's marketing communications director, to Annabel so the two of them can take the request forward together."
376379713755,primary,other_human,False,requests_document_or_demo,True,True,Bruno asks Shivant to send the DocuSign document directly to Tiago's email address because it never reached him.
377550201064,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer tentatively offers Thursday 2pm as a time that might work.
377667292365,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Spandana says her calendar opened up and asks Winnie whether there is still a spot for her at tonight's dinner.
379972938988,primary,wants_materials,True,requests_document_or_demo,True,True,The writer asks to be sent the materials from today's meeting.
380227959025,primary,other_human,False,acknowledges_only,False,False,The writer is not asking for anything; they confirm they know the meeting place and look forward to meeting in person.
383677127878,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Amber asks Shivant to set up a call next week to discuss the additional modality demo.
385862520023,primary,other_human,False,acknowledges_only,False,False,Corentin is not asking Sara for anything; he reports he already has a call scheduled with Olivia tomorrow afternoon.
385874026707,booster,wants_materials,True,proposes_or_accepts_meeting,True,True,"Nicole agrees to meet tomorrow and asks Shivant or Seif to send the costs of adding Encord Index and Active to their 2026 contract, or confirm the last quote still stands."
391251564776,primary,other_human,False,redirects_to_colleague,True,True,The writer asks the recipient to add Sudarshan to the meeting as well.
392131865798,primary,not_now,False,defers_to_later,False,False,Krishna tells Kat they are busy with end-of-year work and will need to schedule the trial in Q1 instead.
392536413376,booster,referral,True,defers_to_later,False,False,"Daniel says they are still happy with Roboflow and asks for nothing now, cc'ing their new robotics head Aditya so they can reach back out if they outgrow it."
393685539051,primary,referral,True,redirects_to_colleague,True,True,Bill says he cannot make it and asks Winnie to confirm whether his Gracenote colleague Nandita can attend in his place.
399199631554,booster,referral,True,redirects_to_colleague,True,True,"Ale says he and Pietro cannot attend CES and asks whether their colleague Stefano Dafarra, who works on the relevant AI topics, can join instead."
402696543481,primary,other_human,False,proposes_or_accepts_meeting,True,True,"Sampreeth confirms the planned CES meeting and says he will see them there, asking for nothing further."
406556046546,primary,asks_question,True,asks_for_information,True,True,"The writer asks Manjeet how to step through series in a 1x1 layout, whether there is a next-series keyboard shortcut, and whether series can be displayed in a specified order by type."
408400659698,booster,referral,True,defers_to_later,False,False,"Rotem asks Leo to wait while he syncs with Ben, who is driving the partnership on their side and recently met an Encord founder."
408403031281,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Idriss tells Andrew he is available now and asks him to join the call at the provided Google Meet link.
408574554300,primary,other_human,False,acknowledges_only,False,False,The writer is not asking for anything; they say they will get started and will reach out only if questions come up.
410214169846,booster,referral,True,redirects_to_colleague,True,True,"The writer introduces William to Ciara Aguilar, who will own the contract and process going forward."
411295200444,primary,wants_call,True,proposes_or_accepts_meeting,True,True,John says he is unavailable the next two weeks and proposes a call at 11am or 12pm Eastern on Tuesday the 20th.
414327925955,primary,other_human,False,requests_document_or_demo,True,True,Claudia shares a representative 30-second video and asks to see the audio interaction in the UI as well.
414472712426,primary,wants_call,True,proposes_or_accepts_meeting,True,True,"Matt accepts the dinner invitation, says he will accept the calendar invite, and adds Austin to the thread since Austin is available and keen to join."
415592625401,booster,referral,True,redirects_to_colleague,True,True,"The writer loops in Aaron Rogan and shares Ferenc Szeli's and his assistant's contact details, asking Encord to say whether it can help."
415803812074,booster,asks_question,True,asks_for_information,True,True,Takuya updates Steffan on the public-information trial plan and asks him to provide the listed security-review information needed for an eventual purchase.
416030534895,primary,referral,True,redirects_to_colleague,True,True,CJ says he cannot attend and asks Winnie whether it is OK to check if his senior product research manager can attend the dinner to represent them.
416039472347,primary,not_interested,False,declines,False,False,Nick declines the dinner invitation because he will be out of town and asks for nothing.
421334037740,primary,other_human,False,acknowledges_only,False,False,Alex is not asking for anything concrete; he thanks James for the interview and says he looks forward to hearing about next steps.
421439916240,booster,wants_materials,True,requests_document_or_demo,True,True,Rajinikanth asks James to share the signed NDA copy and provide Encord's legal name so he can verify it in their records.
421533181143,booster,referral,True,redirects_to_colleague,True,True,Jerry points Winnie to Maryam Bandari as the best contact and shares her email address.
425370741986,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer agrees to meet and asks the recipient to send over some proposed times.
425922664693,booster,asks_question,True,asks_for_information,True,True,Takuya shares the trial timing and evaluation criteria and asks Steffan to recommend public driving datasets both vendors could be evaluated on.
426234599653,booster,referral,True,redirects_to_colleague,True,True,"The writer asks the recipient to send the insertion order to their CFO Eduardo, who is cc'd on the thread."
426294411491,booster,referral,True,redirects_to_colleague,True,True,"Pedro asks Hugo to contact his colleague Fabio about this instead, noting Fabio is only testing different software."
427734619366,primary,other_human,False,acknowledges_only,False,False,Simon is not asking for anything; he confirms he has reached out to the contacts and will connect with them shortly.
431069663427,booster,asks_question,True,proposes_or_accepts_meeting,True,True,Roma says the 18th is unavailable and asks Laura whether the 17th or the 19th would work for her event.
433859431650,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Lukas confirms that Thursday works for the proposed meeting.
434606919901,booster,asks_question,True,none_of_these,False,True,Mina says she has signed the order form and asks Arisha to counter-sign and to confirm whether any other procedures or documents are needed to finalize the agreement.
435081470147,booster,referral,True,redirects_to_colleague,True,True,Rob says he is too sick to travel and asks Winnie to send the event invite to his cc'd colleague Maryam Bandari so Persona AI is represented.
436600161470,primary,not_now,False,defers_to_later,False,False,"Bill asks to cancel today's meeting, fall back to monthly touch-bases, and have Winnie check back in with him in late February."
436708702456,primary,other_human,False,acknowledges_only,False,False,The writer is not asking for anything; they thank the recipient for understanding an unplanned situation at home.
436768653500,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Salome accepts rescheduling and offers next Tuesday at 3:30 pm for the call.
436912525523,booster,referral,True,redirects_to_colleague,True,True,"Eoin gives Winnie Ajay's email address so she can contact or invite him, and says he will see her later."
439560236271,booster,wants_materials,True,requests_document_or_demo,True,True,"Olle asks Leo to send information tomorrow on platform costs and on annotation workforce size and pricing, even if only ranges."
441729417422,booster,referral,True,redirects_to_colleague,True,True,"Sean says dummy data will not work for them and asks that his colleague Luis, now added to the thread, be included in the upcoming meeting."
441854096592,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer asks whether the recipient could meet 10:45 to 11:15 am PT on Thursday.
442755747060,primary,other_human,False,acknowledges_only,False,False,David is not asking for anything; he confirms he received the link.
450153276657,primary,not_now,False,defers_to_later,False,True,Avi asks James to push the catch-up out by another couple of weeks because they have not yet managed to discuss the PoC internally.
450233816284,booster,asks_question,True,asks_for_information,True,True,"Farnaz asks Steffan whether classification fields can include checkboxes or radio buttons, whether images can be grouped and labelled collectively, and whether metadata can be attached and displayed on images."
450251810035,primary,other_human,False,proposes_or_accepts_meeting,True,True,"The writer says they are too booked for a call and proposes connecting at the event instead, briefly describing their data responsibilities."
450336009417,primary,asks_question,True,proposes_or_accepts_meeting,True,True,Binit asks whether Skander is available tomorrow so they can get access and set up the integration sooner.
451371307205,primary,wants_call,True,proposes_or_accepts_meeting,True,True,"The writer asks to move the demo call to later in the evening, around 8pm PST, so more of their India-based team can join."
452585682106,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer confirms he will attend tomorrow's meeting at 14:00 GMT and asks for nothing further.
455520234692,booster,asks_question,True,requests_document_or_demo,True,True,The writer asks whether the quote would change for 5 users instead of 10 and requests a revised quote if it does.
456765284544,booster,wants_materials,True,requests_document_or_demo,True,True,The writer asks the recipient to send screenshots or a preview-site link so their legal team can see how the quote will be used.
457446548723,booster,asks_question,True,asks_for_information,True,True,"The writer asks what considerations Encord would offer for working alongside an unstructured content repository, and loops in a colleague supporting him."
457478428874,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer confirms that Tuesday at 12pm works for the meeting.
457899343052,booster,asks_question,True,asks_for_information,True,True,The writer asks whether Encord can load mcap video data with h265/hevc encoding and offers to share proto definitions if needed.
459537094863,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer confirms Monday at 9:30 works for her and asks for nothing else.
461665971413,primary,asks_question,True,asks_for_information,True,True,The writer asks the recipient to answer a list of compliance and efficiency questions about Encord's capabilities and to clarify which subscription plans include those features.
461672737991,primary,asks_question,True,asks_for_information,True,True,"The writer asks the recipient to confirm that the enterprise plan includes engineering support, project management, and SLA coverage so he can justify it internally."
462927936726,primary,other_human,False,proposes_or_accepts_meeting,True,True,"The writer shares his main priorities for annotation tooling ahead of the demo and confirms the conversation tomorrow, asking for nothing specific."
463215517889,primary,wants_call,True,proposes_or_accepts_meeting,True,True,"The writer asks whether their meeting can start 30 minutes earlier, at 9:00 GMT on Thursday 26 Feb, or otherwise proceed as originally scheduled."
463520767171,booster,referral,True,redirects_to_colleague,True,False,"The writer loops a colleague, Vladyslav Yanovych, into the thread for alignment and asks the recipient for nothing."
463763661036,booster,wants_materials,True,requests_document_or_demo,True,True,The writer asks the recipient to send a revised renewal order form reflecting the reduced scope so he can issue the PO.
463967918322,booster,referral,True,redirects_to_colleague,True,False,"The writer introduces her CFO, Jason, into the thread so he can engage going forward, and asks the recipient for nothing specific."
464668041434,primary,asks_question,True,asks_for_information,True,True,The writer asks the recipient to confirm whether the vegetarian meal count should now be two instead of one.
464762369273,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer offers Friday 9:30am or Monday 11:30am PT as times the recipient can pick for the call.
465267346619,booster,wants_materials,True,requests_document_or_demo,True,True,"The writer asks the recipient to share the materials and a recording from today's onboarding session, noting which colleagues will attend in his place."
465712893134,primary,wants_materials,True,requests_document_or_demo,True,True,The writer says he cannot attend the live session and asks the recipient to share the recording after the event.
468472372424,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer offers to be free for a call in about 15 minutes.
470960941256,booster,referral,True,redirects_to_colleague,True,True,"The writer loops in their annotation manager, Abinisha, as the person who can provide the details the recipient needs."
471463813319,primary,other_human,False,asks_for_information,True,True,The writer asks the recipient to make sure their scheduled Friday meeting does not clash with any other customer visits the recipient has planned.
472318794951,primary,not_interested,False,requests_document_or_demo,True,True,The writer ends discussions for now but asks the recipient to share pricing for Encord's annotation services for possible future interest.
472890124536,primary,other_human,False,proposes_or_accepts_meeting,True,True,The writer says he will try to attend the proposed new demo time and asks for the recording if he cannot make it.
476221606100,primary,other_human,False,acknowledges_only,False,False,"The writer informs the team he will be on leave from 11 to 25 March, returning 26 March, and asks for nothing."
476322049260,primary,other_human,False,proposes_or_accepts_meeting,True,True,The writer confirms he accepted the dinner invite and reports he has no dietary requirements.
477113539798,booster,asks_question,True,proposes_or_accepts_meeting,True,True,The writer asks for clarification on how Encord Index handles embeddings for their 1 million frames and requests a short session on the topic in the coming weeks.
477134441686,booster,referral,True,redirects_to_colleague,True,True,The writer declines the GTC event for himself and tags his team members who will be in SF for the recipient to engage instead.
477264841971,primary,other_human,False,asks_for_information,True,True,The writer explains he is still chasing his CEO's signature and asks whether the signature request link stays active without expiring.
477419992276,booster,referral,True,redirects_to_colleague,True,True,The writer loops in Jasmine as the person who will assist the recipient with their inquiry.
477799120078,primary,referral,True,redirects_to_colleague,True,False,"The writer thanks the recipient for the clarification and says a colleague, Mythri, will reach out for further processing, asking nothing."
478128226494,booster,referral,True,redirects_to_colleague,True,True,"The writer says he is too busy and asks the recipient to talk to his manager, Nishant Desai, instead."
478161310920,primary,other_human,False,acknowledges_only,False,False,The writer expresses enthusiasm and asks for nothing.
478297672897,booster,asks_question,True,asks_for_information,True,True,The writer asks whether any SAM3 documentation exists beyond the page already linked.
478319192278,primary,not_now,False,proposes_or_accepts_meeting,True,True,The writer cancels the scheduled demo because something urgent came up and says the meeting will need to be rescheduled.
478801693889,primary,other_human,False,none_of_these,False,False,"The writer updates the recipient on the agreed commercial terms and says he will report back after an internal call so they can then build a schedule, asking nothing yet."
479171159228,primary,other_human,False,none_of_these,False,True,The writer provides a specific example of the syncing issue for the team to investigate and offers clarification if it is unclear.
479495635154,primary,other_human,False,requests_document_or_demo,True,True,The writer asks the recipient to quote against the attached file as the final spec.
479737999600,booster,asks_question,True,asks_for_information,True,True,The writer asks whether they should include the attached slides in their outreach or leave materials out.
479768068325,booster,referral,True,proposes_or_accepts_meeting,True,True,"The writer asks the recipient to coordinate a demo time directly with his colleagues Thomas and Jon, suggesting an earlier slot in the week of March 30th."
479898580200,booster,wants_materials,True,requests_document_or_demo,True,True,The writer asks for Alex to show the labeling workflow in the merged point cloud view and for confirmation that the 1pm EST meeting with their CTO is on leadership's calendar.
479997306043,booster,referral,True,redirects_to_colleague,True,True,The writer connects the recipient with Orest as the engineering point of contact going forward and notes the customer kickoff is Wednesday.
480596607200,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer accepts any of the proposed Thursday times for the meeting.
480644819164,booster,asks_question,True,asks_for_information,True,True,The writer lists the file formats they typically use and asks whether the non-Ansys files would still be helpful to share.
480729835708,primary,not_now,False,defers_to_later,False,False,The writer says he cannot confirm attendance yet because of unsettled travel and will confirm next week.
480744835271,booster,wants_materials,True,proposes_or_accepts_meeting,True,True,"The writer asks for sample data and the explanatory video for evaluating curation, and proposes the next meeting on March 31 from 8:30 to 9:00 AM JST."
480935456959,booster,asks_question,True,asks_for_information,True,True,The writer agrees to add a guest account for the investigation and asks the recipient to confirm they will not be charged for it.
481391413451,booster,wants_materials,True,requests_document_or_demo,True,True,The writer asks the recipient to share pricing documentation so his team can review it with management and respond with a decision next week.
483145471164,booster,asks_question,True,asks_for_information,True,True,"The writer asks the recipient to sign the guest agreement and submit a deposit within two business days, and to answer several event-detail questions."
483274841323,primary,other_human,False,none_of_these,False,True,The writer reports a UI bug where deleting a range shifts the timeline to the right and implicitly wants it looked into.
483389326580,primary,other_human,False,proposes_or_accepts_meeting,True,True,The writer says he will send the images once legal clears them and asks the recipient to say if they would rather reschedule given the delay.
483391824082,booster,referral,True,redirects_to_colleague,True,False,"The writer thanks the host for the dinner and says he has forwarded the recipient's information to the relevant colleagues, who will reach out as needed."
483408186593,primary,wants_call,True,proposes_or_accepts_meeting,True,True,"The writer agrees to a combined call next week, asks for times that work, requests a short practical demo using their data, and asks that the invite go to his work email."
483514304758,primary,referral,True,redirects_to_colleague,True,True,The writer says his schedule is too tight to chat and directs the recipient to contact Sally Jesmonth about robotics data and evals.
483937230071,booster,wants_materials,True,requests_document_or_demo,True,True,The writer describes their company's large-scale labeling needs and asks for a demo of the labeling platform along with more details.
484343132380,primary,not_now,False,proposes_or_accepts_meeting,True,True,The writer asks to postpone the meeting to sometime in the week of April 19 while they await client feedback and make a decision.
484692052163,booster,referral,True,proposes_or_accepts_meeting,True,True,The writer asks the recipient to run the kickoff with his team without him next week and asks his colleague Bharath to help schedule it.
484910982341,primary,asks_question,True,asks_for_information,True,True,"The writer asks a set of infrastructure questions covering on-prem deployment, data egress, annotator data access, the on-prem stack, and setup and migration support."
485001553105,booster,referral,True,redirects_to_colleague,True,True,"The writer points the recipient to his colleague Deokyun Kim, who will follow up directly to arrange a time to meet at booth #105."
485192381687,primary,asks_question,True,asks_for_information,True,True,"The writer confirms the event details and asks whether seating will be open or assigned and, if assigned, whether place cards are provided or should be printed."
485337128129,primary,other_human,False,asks_for_information,True,False,The writer says he has told Cole about tomorrow night and asks to be informed if a spot frees up.
485481401567,primary,asks_question,True,asks_for_information,True,True,"The writer asks whether Matt means collecting robot demonstration data, whether he has active leads for such data, and why OpenArm or Franka were specified."
485636967673,primary,other_human,False,proposes_or_accepts_meeting,True,True,The writer says she has a conflicting meeting already set and is open to rescheduling.
485697899719,primary,other_human,False,acknowledges_only,False,False,The writer jokes that next year they should get Snoop Dogg and asks for nothing.
486241017059,booster,asks_question,True,asks_for_information,True,True,The writer asks his colleague Zhaoliang whether they need to give the other side any additional access for this next step.
486742970581,primary,other_human,False,acknowledges_only,False,False,The writer tells the host he will arrive 15-20 minutes late because of a work meeting and asks for nothing.
487585402049,booster,referral,True,redirects_to_colleague,True,False,"The writer adds Lynne Starling, their procurement lead, to the thread and asks for nothing else."
487671078083,primary,other_human,False,declines,False,False,"The writer declines tonight's dinner, saying he may have been added by accident, and asks for nothing beyond looking forward to tomorrow's cruise."
488171070690,primary,referral,True,proposes_or_accepts_meeting,True,True,The writer asks Eric and Leo to review the thread and arrange the call.
488273020123,booster,wants_materials,True,requests_document_or_demo,True,True,The writer asks for a quote for an Encord Starter Account for 3 engineers and offers his Calendly if a call is needed first.
488318960843,primary,other_human,False,none_of_these,False,True,"The writer delivers the PoC domains, success criteria, and requirements that were discussed, without asking for anything new."
488444851431,primary,wants_call,True,proposes_or_accepts_meeting,True,True,"The writer proposes a follow-up call, suggesting this Friday afternoon, and asks which robots are integrated in the SF facility while outlining work to spec and price."
488446607575,booster,wants_materials,True,requests_document_or_demo,True,True,"The writer asks whether there are documents to share on onboarding, SAM3 functionality, and BYOM integration, and floats a quick chat for guidance."
488492199126,primary,not_now,False,defers_to_later,False,False,"The writer reports the proposal is still under internal review and says he will follow up when there is news, asking for nothing now."
488534124762,booster,asks_question,True,asks_for_information,True,True,The writer asks whether the recipient will be issuing a separate invoice.
488928678129,booster,asks_question,True,asks_for_information,True,True,"Simon asks Winnie to confirm whether three annotators is acceptable for the screening test and to confirm a date for the assessment, suggesting May 6th or 7th."
489071945950,primary,other_human,False,acknowledges_only,False,False,Amy is not asking Winnie to do anything; she says she is still allocating resources and will send candidate profiles later today.
489081706735,primary,wants_call,True,proposes_or_accepts_meeting,True,True,"Constantin, via a calendar notice, asks the organiser to move the sync to his proposed new time of 4pm-4:30pm on Thursday 30 April."
489128476892,booster,wants_materials,True,asks_for_information,True,True,Jose asks Hugo to explain Encord's value proposition and how it differentiates in the market.
489205892303,primary,asks_question,True,asks_for_information,True,True,"Zubaer asks Winnie to reschedule the test to Sunday or Monday, to explain the test format, and to keep his project address in the loop."
489373944011,primary,other_human,False,acknowledges_only,False,False,Emily is not asking for anything; she simply says thank you.
490149078227,booster,referral,True,redirects_to_colleague,True,False,"Ole is not asking Laura to do anything; he says he has passed her details to ORNL's drone research team, who might reach out to her."
490689297623,primary,wants_materials,True,requests_document_or_demo,True,True,Lan asks Laura and William to send an actual demo the team can review offline before circling back.
490734013641,primary,other_human,False,none_of_these,False,True,"The writer thanks Colin for the checklists and points out that both SAM3 links go to the same page, implying the intended second link should be sent."
490749143287,primary,other_human,False,acknowledges_only,False,False,The writer is not asking for anything; he thanks Winnie and confirms he has already joined Slack.
490776253634,booster,asks_question,True,asks_for_information,True,True,Erin asks Colin whether a manually triggered prelabeling script can be set up as an MVP instead of a polling automation.
490796189891,booster,asks_question,True,requests_document_or_demo,True,True,Robbie asks Hugo to state outright what the price is for his project.
490812127469,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Dorothy agrees to a catch-up call next Tuesday morning BST and asks Tom to arrange it.
491111685338,booster,wants_materials,True,requests_document_or_demo,True,True,Gopalakrishnan asks Andrew to share the meeting recording while his team takes about a week to review internally.
491370503398,primary,other_human,False,cannot_tell,,False,The message contains only a signature block with no request or content to judge.
491411851469,primary,referral,True,redirects_to_colleague,True,False,Luca says he no longer works at Vizzia and asks the sender to contact someone else at the company instead.
491516596433,primary,other_human,False,proposes_or_accepts_meeting,True,True,The writer confirms the call he has scheduled for tomorrow morning and asks Winnie to review the detailed findings and cost estimate he is sharing beforehand.
491855777997,booster,asks_question,True,asks_for_information,True,True,Lynne asks Moritz to re-check the quote because she cannot see the pricing reduction he mentioned.
491890788583,booster,referral,True,redirects_to_colleague,True,True,"KW cannot attend on the 27th, so he asks Moritz to connect with his colleagues Hensen and Jacey, and asks Carl and Hensen to check whether they can join the happy hour."
492183692477,primary,wants_materials,True,asks_for_information,True,True,"Abhijeet asks for the check-in to cover how to configure agents for PDF annotations, including any available tutorials, and best practices for dataset and project management."
492222061754,primary,other_human,False,acknowledges_only,False,False,Emily is not asking for anything; she simply thanks Winnie.
492259137765,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer accepts the 26th for the meeting and asks Andrew what time works best for him.
492932296900,booster,wants_materials,True,requests_document_or_demo,True,True,Zach asks Tony to provide the Terms of Service as a fixed document his legal team can review and sign.
492954309818,booster,wants_materials,True,requests_document_or_demo,True,True,Zach asks for the document in Word form so legal can make their suggested changes.
493257398510,primary,other_human,False,acknowledges_only,False,False,Harris is not asking for anything; he thanks the sender for the information.
493870770407,primary,other_human,False,acknowledges_only,False,False,Carol is not asking Winnie to do anything; she confirms receipt of the agreement and says her side will review it and then proceed to signature.
493950372082,primary,other_human,False,requests_document_or_demo,True,True,Evan asks Winnie to insert a sentence under Exhibit B referring fees to the relevant SOW and to re-send the agreement to Patrick for signature.
494247663803,booster,wants_materials,True,requests_document_or_demo,True,True,The writer asks the Encord team to confirm whether they can expect the proposal this week.
494500351181,booster,referral,True,redirects_to_colleague,True,True,The writer thanks Nick and hands the conversation to Alex Sawyer to take it from here.
495001273555,primary,other_human,False,acknowledges_only,False,False,Peter is not asking for anything; he thanks Seif for the quick update.
495025448177,primary,asks_question,True,asks_for_information,True,True,Ke asks Laura whether Encord offers products or services for robotics training data such as egocentric video or teleoperation data.
495244724469,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Denise proposes meeting on Wednesday 2 June at 2pm SGT.
495470542060,primary,other_human,False,asks_for_information,True,True,Andre asks Yuvraj to verify that the correct account email is yuvi@encord.ai rather than the .com address.
495640151288,primary,wants_materials,True,proposes_or_accepts_meeting,True,True,Estelle offers to organise a meeting with Safran's SAI teams and asks Kamil to first send a brochure of Encord's activities that she can share with them.
495654322374,booster,referral,True,redirects_to_colleague,True,True,Jake asks the two people he has introduced to take the conversation forward directly with each other.
495712367865,primary,other_human,False,none_of_these,False,True,Sergio is not asking for anything; he lists the label classes to include for the COCO images so the recipient can proceed with them.
495823873214,primary,wants_call,True,proposes_or_accepts_meeting,True,True,"Anna confirms 6/15 at 10am PT for the follow-up meeting and shares the updated v1.4 Collection Spec, inviting any questions."
496103955702,booster,wants_materials,True,requests_document_or_demo,True,True,"Meng asks for the samples to be provided by Wednesday ahead of Thursday's weekly sample review, per the attached requirement document."
496151180521,booster,referral,True,redirects_to_colleague,True,True,Arunabh adds his colleague Akshay to the thread to connect with Hugo further on this.
496728624355,primary,wants_materials,True,asks_for_information,True,True,"The writer asks Kamil to email offer letters, job descriptions, salary and office details, evidence of his reports' employment, org chart confirmation, and a breakdown of his specialized knowledge for the L-1A petition."
498265622715,booster,referral,True,redirects_to_colleague,True,True,The writer is making an introduction and points to James as the main contact if Dmitry wants to explore Encord's data mining tools further.
498923890904,booster,wants_materials,True,requests_document_or_demo,True,True,Deon asks Joe for a progress update on the remaining high-level quotes for enterprise licensing.
499821898953,primary,not_now,False,defers_to_later,False,False,"Max asks Yianni to postpone again because annotation software is not a priority right now, suggesting they touch base in late August."
500027458807,primary,not_interested,False,defers_to_later,False,False,Alexandre is not asking for anything now; he says they will build the tool internally for this POC and offers to talk again once they are ready to commit more resources.
500127039724,primary,not_interested,False,declines,False,False,David is not asking for anything; he says they have decided to build their data processing tools in house and will reach out if their needs change.
500339669217,primary,other_human,False,acknowledges_only,False,False,Dana is not asking for anything; she thanks Joe and says she will keep in touch if anyone comes to mind.
500375442629,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Ahmed asks Satchel to move the meeting to Thursday the 2nd at 3pm BST.
500502644942,primary,referral,True,redirects_to_colleague,True,True,"Deepak, via a calendar decline note, says he has a conflict and that his colleague Aditya will attend in his place."
500752244937,primary,not_now,False,acknowledges_only,False,False,Charlie is not asking Arisha to do anything; he says he still needs to discuss the signing internally with his CFO and will likely respond later this week.
501588620504,booster,wants_materials,True,requests_document_or_demo,True,True,Dimos asks Yianni to provide a pricing catalog with approximate figures for Encord's data annotation services.
